building,n_samples,rmse,mae,r2,mean_residual,std_residual
880,5164,7.407946191641373e-06,5.480748170883818e-06,0.8322698449238176,-1.0656700895914184e-06,7.331604401876888e-06
95,5164,3.3357679053097433e-06,2.6426119666108356e-06,0.8300674022733335,-7.77955236563258e-07,3.2440978955968733e-06
1006,5164,2.0655136672294953e-05,1.4816475050244435e-05,0.8263302003232463,-1.3140700059258678e-06,2.0615290189884788e-05
229,5164,2.0356589285557647e-05,1.4901332102863557e-05,0.8252597245446044,1.035129937924873e-06,2.033222288477182e-05
1029,5164,1.8005010723547875e-05,1.287822087987187e-05,0.8250439171508546,3.202111675534154e-07,1.800390638887535e-05
959,5164,2.301998645425767e-05,1.3991367331884198e-05,0.8246619453813475,-1.4762546472666886e-06,2.297482675502776e-05
1110,5164,5.407606754139162e-06,4.17913627984979e-06,0.8243086103321832,-1.0955738443537512e-06,5.2959758386486456e-06
102,5164,9.452931472138095e-06,6.640587249401018e-06,0.8228999882210223,-1.5054263318623955e-06,9.333192025618958e-06
191,5164,1.1960690236392282e-05,8.493414555844462e-06,0.8213934923934912,7.249055851044035e-07,1.1939858850699039e-05
64,5164,1.0875834493146798e-05,6.620922404043784e-06,0.821297445067809,7.491716004084296e-07,1.0851051516807081e-05
99,5164,4.942755529256029e-06,3.83571719844023e-06,0.8200789047685054,-1.211127814708094e-06,4.792541021255268e-06
306,5164,1.2193250953430117e-05,8.818033284930653e-06,0.8195227466876628,-7.332971556906637e-07,1.2172359518969375e-05
310,5164,1.9810586056981395e-05,1.1210197332356557e-05,0.8191477390207216,5.170399037863141e-07,1.9805755519407247e-05
155,5164,6.658708349293876e-06,4.568921787499653e-06,0.8190850824414566,-7.379497634496147e-07,6.618331305686036e-06
1,5164,6.244696182262606e-06,4.41759824236708e-06,0.8162818205271862,-6.559172497318926e-07,6.2107545965857e-06
1102,5164,3.832342004412908e-06,2.9763727221896527e-06,0.8117385260701755,-6.684911297908069e-07,3.773953222782979e-06
372,5164,5.714941269223418e-06,3.212078429446477e-06,0.8095052813358069,1.8227787873889558e-07,5.712586799092962e-06
81,5164,1.4186298372184804e-05,1.1061964201146617e-05,0.8092183985344625,-8.43325165751891e-07,1.4162581187828079e-05
347,5164,2.6604282667248178e-05,1.8374776156514267e-05,0.8083379961729577,-5.804814506115852e-07,2.6600524820890105e-05
150,5164,2.8107966938159566e-06,2.0991744339348415e-06,0.8069497914555315,3.0020106204623597e-07,2.794990188054864e-06
28,5164,6.970234415259188e-06,5.118443825030053e-06,0.8004994216863164,-2.1875398823823367e-07,6.967475532301003e-06
182,5164,1.1477698177293836e-05,8.583095538168845e-06,0.7982886761905588,-1.6344489255640692e-06,1.1361827777307728e-05
309,5164,6.402145697447473e-06,4.320730098689189e-06,0.7959827562135742,-1.5552240015097352e-06,6.210975612321792e-06
1105,5164,4.476154198229136e-06,3.4363936933737894e-06,0.7958583935504091,-3.145935247434891e-08,4.476477097546153e-06
290,5164,3.374513644428731e-05,2.44761204090791e-05,0.7945972144119222,3.400081304775946e-07,3.374669113293901e-05
98,5164,6.070167701873763e-06,4.792960035935071e-06,0.7940726790026399,-1.1729323332981608e-06,5.956344175158895e-06
82,5164,1.2142053457508646e-05,7.51017124822207e-06,0.7917608814686633,-1.8240584393125866e-06,1.2005423088962036e-05
360,5164,1.2465731496022975e-05,9.881710965037342e-06,0.7892325121738846,-4.5771226443817427e-07,1.2458531949781765e-05
1107,5164,4.336633606484015e-06,3.3371715338926414e-06,0.7890963932798539,-2.8755211435170555e-07,4.327508675316942e-06
5,5164,2.9254840612785725e-06,2.308633562458995e-06,0.7890051231618477,-9.972984243930093e-07,2.750512289865662e-06
26,5164,3.7806592685704256e-06,2.8600675095926894e-06,0.7861320263785649,-6.827326907879964e-07,3.7188625576321624e-06
1109,5164,2.0801184363790547e-05,1.4006910193051484e-05,0.7837415409898085,-9.601681583094916e-08,2.0802977087605163e-05
185,5164,7.110932397932144e-06,5.368669761206418e-06,0.7836711481805242,-1.3761634543511219e-06,6.977174263398987e-06
1104,5164,4.318316806696817e-06,3.3157304509086715e-06,0.783559619255711,-5.746374481345576e-07,4.2803270571318395e-06
42,5164,9.785032372381651e-07,5.80395361784529e-07,0.7785133846345927,-4.359970272770704e-07,8.760843607770744e-07
354,5164,6.865941770487365e-06,4.330284686261653e-06,0.7779288287468924,1.2051067089126523e-06,6.760009134898379e-06
284,5164,1.4379621565508175e-05,9.877232806416242e-06,0.7763119272302239,-1.1868881858837131e-06,1.43319429617213e-05
130,5164,0.00015510199674026163,8.903262114323305e-05,0.775532874006088,-3.258001527195895e-06,0.00015508279140988336
1101,5164,4.854968846738281e-06,3.846010735172373e-06,0.7735568220924454,-1.2571994578523638e-06,4.689822087345101e-06
76,5164,3.913187007053002e-06,2.9909302918735242e-06,0.7708573687791693,-8.884518187216302e-07,3.8113644473217602e-06
248,5164,1.8623719117998857e-05,1.3883302206032526e-05,0.7648189563671327,9.261511961342601e-07,1.860247752785802e-05
133,5164,1.3796909228650823e-05,7.791844283439195e-06,0.7642301148837447,1.001488773347828e-06,1.3761845779131526e-05
362,5164,5.194568047328331e-06,3.662370326515815e-06,0.7562544107600531,4.262090008859048e-07,5.177554850619096e-06
1054,5164,4.383417370985942e-06,3.166762839979109e-06,0.7521246888967059,-5.713006164136355e-07,4.34644933078067e-06
39,5164,1.10176165530145e-05,7.756808372027892e-06,0.7474977402600009,-1.3651732995762976e-06,1.0933770004535075e-05
86,5164,2.1930220553077013e-06,1.7059535912571985e-06,0.747237679565558,-6.059266053626283e-07,2.1078565119500526e-06
338,5164,8.05916726037704e-06,6.1908332545639145e-06,0.7447100299376502,-1.6789392638940587e-06,7.883106864665736e-06
1043,5164,1.215347966450469e-05,8.686951735965479e-06,0.7441241621201717,-4.291039183934129e-07,1.2147078286036647e-05
226,5164,8.036010288318726e-06,5.845039571725688e-06,0.7381698996482036,-5.846354578689188e-07,8.015491517914679e-06
158,5164,0.0001647309965659601,6.173864397132587e-05,0.7371527372283575,1.069079992223667e-05,0.000164399640531853
184,5164,8.938773505530116e-06,6.6382462182991525e-06,0.7371422779341379,-1.2866866864489864e-06,8.846539680439059e-06
932,5164,5.4936793661134104e-06,4.251243288444508e-06,0.736969316836223,-4.4316549560120554e-07,5.476305763940297e-06
931,5164,3.165716686231294e-06,2.4938767292985263e-06,0.7366593647494815,-6.837763385613033e-07,3.091288173546678e-06
902,5164,6.614472354534627e-06,4.706104043828756e-06,0.7356176418425339,-1.092066179321304e-06,6.524329773556268e-06
78,5164,5.72345914133423e-06,4.45880369845061e-06,0.7344454794983335,-5.284833372773901e-07,5.699559681863998e-06
348,5164,2.212365974243163e-05,1.4674885186407601e-05,0.7297119495675451,-1.4281865151467601e-06,2.2079651477591735e-05
394,5164,3.846292997231311e-05,2.374220360010421e-05,0.7275663779021058,1.5944171541265672e-06,3.843359028065937e-05
355,5164,7.48303887363853e-06,4.46286675265201e-06,0.7211572427516337,-7.26134384661456e-07,7.448445684986862e-06
1018,5164,5.281422126449655e-06,3.5607041442874676e-06,0.7158162122311844,-2.1711973714645681e-07,5.27746834452064e-06
337,5164,3.314410385331764e-06,2.2036362266945317e-06,0.7153621005442381,-1.0380930121223896e-06,3.1479514096857126e-06
149,5164,2.0041897220561427e-05,1.3751707924941476e-05,0.7141291421301965,-1.5108105396900722e-06,1.9986806970797996e-05
56,5164,1.6200100104351245e-05,1.176450861952066e-05,0.7028703762970949,-1.2121394187768614e-06,1.615625291897205e-05
384,5164,1.839373337756083e-05,1.3987414897790418e-05,0.697949271283581,-7.749593983332509e-07,1.8379180580082037e-05
89,5164,2.452123050335511e-06,1.4640947124800527e-06,0.6974531855485548,-1.0002374793259991e-06,2.2390630353193557e-06
1041,5164,6.695199910588017e-06,5.208244496695673e-06,0.6869419241333607,-2.470070062419457e-08,6.695802693011429e-06
375,5164,6.336243393420568e-06,2.9314390721674066e-06,0.6783501024551749,7.878441237888099e-07,6.287681436917091e-06
252,5164,1.4639867491262297e-05,9.977934357856476e-06,0.6659515062000061,-9.725797276105175e-07,1.4608940327176604e-05
869,5164,1.2278473109894633e-05,8.859525656584491e-06,0.6484120369298367,-1.304633350899415e-06,1.2210147595986719e-05
358,5164,8.975686402735557e-06,6.961015916131636e-06,0.6377300432850714,-5.080169576974765e-07,8.962165981855955e-06
249,5164,7.706809204241152e-06,5.648718695544246e-06,0.6351237812946853,2.9778132458832997e-07,7.701799865695101e-06
127,5164,6.873740448873325e-06,4.054985463198161e-06,0.6315424683683744,1.0444107446643012e-06,6.794590054730449e-06
279,5148,9.553582709194437e-06,5.045292300505206e-06,0.6299124441043917,1.3911925378558246e-07,9.553497657784712e-06
307,5164,4.825317288407916e-06,3.73525502569187e-06,0.6242147403017977,-1.0342386780821246e-06,4.713633400581174e-06
92,5164,4.174736962691444e-05,1.762708657165195e-05,0.61223724829847,2.744930071595304e-06,4.166106496842235e-05
851,5164,5.374887968155064e-05,3.0993818130848386e-05,0.6002616423064766,-1.4427332650780644e-07,5.375389097891443e-05
964,5164,9.588813137488546e-06,6.529760959527469e-06,0.6000962403107417,-8.262356829805239e-07,9.5540749562304e-06
55,5164,1.0279108983592691e-05,7.960845374024592e-06,0.5919204768404467,-9.948267047180799e-07,1.0231846094372372e-05
253,5164,1.4691063077822139e-05,1.1189873003732985e-05,0.587254039359635,1.5613272502921424e-07,1.4691655962009483e-05
866,5164,2.0690460053354813e-06,1.626675247035079e-06,0.5796005127751492,-3.5676918520794113e-07,2.038252100990607e-06
849,5164,4.7641232025313115e-06,3.373914171915809e-06,0.5638905916989281,-2.7114591537823446e-07,4.756861528782643e-06
40,5164,1.4021560823910495e-05,9.343814585160149e-06,0.5481929460825474,-1.1496423346402364e-06,1.3975704414967014e-05
977,5164,8.82408677352803e-06,6.7483881102026805e-06,0.5470285496064249,-1.1982711722751132e-06,8.743194881308315e-06
80,5164,6.925030335013536e-06,4.560246965872645e-06,0.544784097970135,5.013208662607457e-07,6.907529388952253e-06
231,5164,5.3305515729687565e-05,2.169626161553909e-05,0.5417052965013656,-9.300828983117728e-07,5.330256222284817e-05
1316,5164,9.422112692914613e-05,4.125552669200673e-05,0.5405293465943033,-5.31552268776053e-06,9.40801784397277e-05
254,5164,5.625885436431141e-06,4.433506875122582e-06,0.5205844705077389,-6.477117724807755e-07,5.589016498193608e-06
48,5164,2.3071732465350735e-05,1.7585629544356775e-05,0.5183693804715792,-1.969833461600504e-06,2.298971386182701e-05
228,5164,6.640220961957093e-05,2.4205834764802065e-05,0.4948279561558082,2.0946608297237534e-06,6.637559038168133e-05
282,5164,1.35566978664632e-06,1.099440334963453e-06,0.4872364576019327,-6.611561116859814e-07,1.1836318957827973e-06
128,5164,3.5230418640713255e-06,2.7254061789926387e-06,0.47668713938663354,-6.60356776812484e-07,3.4609351968935274e-06
193,5164,1.725346192333805e-05,1.2777013260085995e-05,0.4732679142888149,-7.490765404977977e-07,1.7238862513955938e-05
264,5164,5.175063309596842e-05,2.7095136230821143e-05,0.458265785001721,1.3772398168304787e-06,5.173731327020865e-05
357,5164,1.797761883516427e-05,1.3974093143311076e-05,0.4288192182016778,-1.6714235216773687e-06,1.790148540078912e-05
227,5164,3.481847458454955e-05,2.5980567640841763e-05,0.41655800263396303,-7.512401827143473e-07,3.4813740271462606e-05
304,5164,0.00026910036945184464,7.181838819099329e-05,0.3895243269822558,1.7521493102463254e-05,0.0002685553433064184
1583,5164,2.1668034521405384e-05,1.5757808428005456e-05,0.35929915265208723,-2.8169730618901366e-07,2.16683014447835e-05
170,5164,2.6323158928177407e-06,2.001659195626185e-06,0.3252856164108058,-1.02518188846535e-06,2.4247118504616e-06
848,5164,6.9886359215257166e-06,5.116055323723165e-06,0.31114304530276027,-2.40800275234741e-07,6.985162550481647e-06
847,5164,7.4922142579857875e-06,5.244273038388634e-06,0.2591969533800368,-3.911292587961139e-07,7.482722431075593e-06
987,5164,3.2888496538598127e-06,2.531053203313509e-06,0.24939292399552537,-8.569708408462201e-07,3.1755449595388485e-06
875,5164,8.861696416349546e-07,7.352784350565753e-07,0.22925209300748084,-1.9133036643012816e-07,8.653521451750435e-07
154,5164,7.090945437526323e-06,4.1574269717279154e-06,0.21999931291996944,-8.037446007256237e-07,7.045929002531908e-06
218,4924,0.0001501755002107641,3.2844654144118856e-05,0.18303400292678174,5.146371856621623e-06,0.00015010253637186697
