buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
1028,-3.124458838963314e-06,3.124458838963314e-06,7.675681468850417e-07,5164,-0.024891298157006685,0.9989471355982514,-0.13188097424685347,0.8696202784188758,-0.39262713799134424,0.1278348510678535,-0.10441398643410067,Very Large (>150k sqft),2.563586943284031,0.25650693163274796,19,ELECTRICITY
287,-1.7001346502522654e-06,1.7001346502522654e-06,1.1299824325536455e-06,5164,-0.10672975113169364,1.085301171428717,0.3680006618226974,1.103237282396768,0.4811456041651377,0.14040891370203124,-0.09749114720100006,Very Large (>150k sqft),0.8305166243585044,0.24776414943168457,20,ELECTRICITY
288,-2.5555281435644374e-06,2.5555281435644374e-06,2.5894051044333404e-07,5164,-0.05758077175458144,1.0124746071691602,-0.0535738684385513,0.9928729158013876,0.06836154480987555,0.03955536796099022,-0.15301758313234481,Very Large (>150k sqft),1.8713309881185591,0.2434303144958226,21,ELECTRICITY
964,-8.704779484839644e-07,8.704779484839644e-07,9.553911091882353e-06,5164,-0.15439995255840927,1.3299074281016103,1.7839643119588517,0.9661877274171466,-0.031446216750438946,0.3196154599643126,0.0011737111973381864,Small (<10k sqft),-0.4133307371423595,0.24236007938240664,22,ELECTRICITY
159,-2.167249514573862e-06,2.167249514573862e-06,7.069837664571694e-07,5164,-0.07989038537455173,1.030828315173176,0.052671097378708974,1.0518414035487917,0.2889150848456265,0.09963094224474582,-0.11994207247979029,Very Large (>150k sqft),1.3988864612965994,0.23619177915502293,23,ELECTRICITY
85,-1.2162564212590596e-06,1.2162564212590596e-06,1.4347689790195595e-05,5164,-0.1345323019854929,1.1931307832818758,0.9921989667603461,1.1241569689537638,0.5593892746887531,0.17399334181591672,-0.07900073536416911,Medium (10k-50k sqft),-0.14625034946941942,0.23617029496913372,24,ELECTRICITY
83,-2.454257112104501e-06,2.454257112104501e-06,9.963682426473687e-07,5164,-0.06339957663869439,0.9708498469131225,-0.2945290601407795,1.0524730578435113,0.29127759397721464,0.14485279485860914,-0.09504450161690911,Very Large (>150k sqft),1.748107763952846,0.22828932312606925,25,ELECTRICITY
264,9.632640087864682e-07,9.632640087864682e-07,5.223638145773855e-05,5164,-0.14906867496517767,1.4167323189205936,2.28657160826823,0.8012639194907278,-0.6482931304810552,0.3387078924548643,0.011685336957945795,Small (<10k sqft),-0.4066857227872483,0.22368503519348631,26,ELECTRICITY
902,-8.491839735276202e-07,8.491839735276202e-07,6.54234084630977e-06,5164,-0.15562345629577537,1.3295179177766612,1.7817095353681685,0.902405855108161,-0.27000274524941315,0.2934440151209271,-0.013235371246409808,Small (<10k sqft),-0.4148557374365952,0.19144065483256775,27,ELECTRICITY
226,-2.978994112583052e-07,2.978994112583052e-07,7.913575214548722e-06,5164,-0.1872990229136368,1.2024179409045566,1.0459599693841932,1.053333073631334,0.2944942192246423,0.1118030331713921,-0.11324054481387807,Medium (10k-50k sqft),-0.1807152597377262,0.16780776016493545,28,ELECTRICITY
185,-1.2267078740886253e-06,1.2267078740886253e-06,6.8998899691674924e-06,5164,-0.13393178509636836,1.0148032934317266,-0.04009369362530052,1.2871529656644174,1.1690258019163449,0.14040282759660286,-0.09749449799784768,Medium (10k-50k sqft),-0.14585811814758948,0.1491039937074828,29,ELECTRICITY
387,-1.8858583470049344e-06,1.8858583470049344e-06,1.2752729567911352e-06,5164,-0.09605848672191551,1.0590233745089397,0.21588515279946507,0.9560163446073969,-0.06948915411316345,0.16539700477357094,-0.0837335779679549,Very Large (>150k sqft),1.0564990438907151,0.14637647360909972,30,ELECTRICITY
261,-2.4014909002374892e-06,2.4014909002374892e-06,1.3712785397428797e-05,5164,-0.0664314040714916,1.001340433753336,-0.11802677755690734,1.263939462831585,1.0822028152333176,0.12120396772735016,-0.10806471895192479,Medium (10k-50k sqft),-0.1017698266225787,0.14143060447765904,31,ELECTRICITY
56,-1.1420532892778506e-06,1.1420532892778506e-06,1.6042363189625062e-05,5164,-0.13879584646177826,1.2258687416247445,1.1817107136130205,0.9178955003173778,-0.21206847874041715,0.18920797729593888,-0.0706240890500234,Large (50k-150k sqft),-0.12411893759224174,0.12307823903964746,32,ELECTRICITY
298,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Large (50k-150k sqft),0.39035636982603905,0.1211487773426842,33,ELECTRICITY
265,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Large (50k-150k sqft),0.39035636982603905,0.1211487773426842,33,ELECTRICITY
190,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Large (50k-150k sqft),0.39035636982603905,0.1211487773426842,33,ELECTRICITY
18,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Large (50k-150k sqft),0.39035636982603905,0.1211487773426842,33,ELECTRICITY
82,-1.6328028823538511e-06,1.6328028823538511e-06,1.1869222048730866e-05,5164,-0.11059848253745846,0.993790608804463,-0.16173080147642271,1.089073058386462,0.428168669082215,0.10043521103069468,-0.11949927020758026,Very Large (>150k sqft),0.7485895677302488,0.1144715733883212,37,ELECTRICITY
850,-1.3007626514943903e-06,1.3007626514943903e-06,6.149162254163409e-06,5164,-0.12967676473912995,1.032207572457806,0.06065526837165716,1.1170645884140664,0.5328624008436663,0.0603225248568368,-0.14158391267107753,Very Large (>150k sqft),0.34457405402022206,0.1102490256236974,38,ELECTRICITY
132,1.0232543303419895e-06,1.0232543303419895e-06,2.589585112514467e-05,5164,-0.1456217664955541,1.184871603063313,0.9443886648961239,0.99605823921145,0.08027526993807228,0.3132345512223632,-0.0023393940469073836,Small (<10k sqft),-0.40238942497479097,0.10053693416491827,39,ELECTRICITY
359,-1.9568539214783973e-06,1.9568539214783973e-06,8.166124163227398e-07,5164,-0.09197924126009735,0.9504665713142822,-0.41252267858391495,1.0486245230834073,0.27688333023201706,0.10856745303625004,-0.11502194210392486,Very Large (>150k sqft),1.1428840985504773,0.09945768141857408,40,ELECTRICITY
