buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
50,-9.815642696120537e-07,9.815642696120537e-07,1.3570817899487113e-05,5164,-0.2053467074313677,1.0747231234346404,0.3564079058641592,1.1772801816968268,0.013596085573172866,0.09239844081805118,-0.4430971790058749,Very Large (>150k sqft),-0.9625889466068019,-0.19845613278384544,63,COOLING
65,-6.364522727822452e-06,6.364522727822452e-06,2.65811925418289e-05,5164,-0.16468869339424008,1.0967541069120919,0.48174646706377433,0.8780654628551894,-1.6696552961556888,0.2561420956046753,0.023593205482523073,Very Large (>150k sqft),0.2489447050889685,-0.24610768725093113,64,COOLING
38,-2.823915662937226e-06,2.823915662937226e-06,2.514015043970754e-05,5164,-0.19143124637168127,1.0540028751912744,0.23852637301382626,1.0272058357031177,-0.8306566678806573,0.19898484432707075,-0.1393122799838014,Very Large (>150k sqft),-0.5479339332734642,-0.27894236487346047,65,COOLING
250,-4.183284625260034e-06,4.183284625260034e-06,2.8286025845192265e-05,5164,-0.18116379905979343,0.8403400478088229,-0.9770431177157867,1.2058373175002415,0.17424606457623604,0.12687252591398737,-0.3448416218713186,Large (50k-150k sqft),-0.2007837004713743,-0.2967523486972521,66,COOLING
353,-3.9061872622523766e-06,3.9061872622523766e-06,3.732592943345196e-05,5164,-0.18325674266362757,0.8239247452915204,-1.0704329748359156,1.2316057633750188,0.3192080914833445,0.11925864201054802,-0.3665421659991293,Very Large (>150k sqft),-0.30434883540874336,-0.30585564968078344,67,COOLING
1025,-1.76161206975449e-06,1.76161206975449e-06,1.8457197970291835e-05,5164,-0.19945492976783252,0.8529042983557715,-0.905562646237162,1.1533746699644332,-0.1208858871394864,0.18882781739840665,-0.168261107398056,Large (50k-150k sqft),-0.22677007567624757,-0.32438086306682495,68,COOLING
282,-5.309050303350502e-07,5.309050303350502e-07,2.7054251117028832e-05,5164,-0.2087505809367518,0.9317023668204841,-0.45726506856504895,1.1095270407425928,-0.36755350683055027,0.12928190691647395,-0.33797457747869913,Medium (10k-50k sqft),-0.3527188395202099,-0.33119290190998174,69,COOLING
4,1.1928321133175305e-07,1.1928321133175305e-07,1.4063793012948184e-05,5164,-0.2118596009719144,1.024209243808956,0.06902459411260282,1.0335222505349644,-0.7951232755581168,0.0707671775397175,-0.5047490493607313,Medium (10k-50k sqft),-0.35403813555953734,-0.3375956943187174,70,COOLING
375,-2.7255800457079545e-06,2.7255800457079545e-06,2.6792656948218807e-05,5164,-0.19217398494874743,0.8494212319646685,-0.9253784901585381,1.2196928460134968,0.25219121916224513,0.10160952498131237,-0.4168444096066022,Very Large (>150k sqft),-0.5700661697301327,-0.3403262365843931,71,COOLING
99,-3.0476215994754933e-06,3.0476215994754933e-06,1.763634702017991e-05,5164,-0.18974157345695,0.7289359183805415,-1.6108429346203628,1.2331199672164144,0.32772634124764566,0.2173356179576997,-0.0870102252110667,Large (50k-150k sqft),-0.21297022231440604,-0.35854285784044937,72,COOLING
372,-4.722229385569644e-06,4.722229385569644e-06,5.015825025343104e-05,5164,-0.1770930963412015,0.7609279919927632,-1.428833789161556,1.2168407494566704,0.23614656905717119,0.12825864652943106,-0.34089100061633515,Very Large (>150k sqft),-0.12068357005783321,-0.3609015585243626,73,COOLING
7,-7.455343347969774e-06,7.455343347969774e-06,2.6546924986703155e-05,5164,-0.15644961809201627,0.8778416353959381,-0.763689272859919,1.0714993133781865,-0.5814808994332632,0.151136408487272,-0.2756864494033314,Large (50k-150k sqft),-0.1656720395379401,-0.382172693227432,74,COOLING
180,-1.6844102685726563e-05,1.6844102685726563e-05,0.00012056028679078147,5164,-0.08553539649636294,0.7622710478464318,-1.4211928825047175,1.1519965432260981,-0.12863862652837885,0.15832667807859446,-0.25519326031137995,Large (50k-150k sqft),-0.06492356208398772,-0.3836444441148333,75,COOLING
1043,-2.405473321161806e-06,2.405473321161806e-06,3.2407706115809415e-05,5164,-0.19459178248536504,0.9213351820806873,-0.5162460042235352,1.1046220551271253,-0.39514681456139616,0.11915437226543717,-0.36683934812505475,Very Large (>150k sqft),-0.6421120664117692,-0.39199881068311937,76,COOLING
187,-9.621443906061203e-06,9.621443906061203e-06,2.3204728889267922e-05,5164,-0.14008884778690964,1.1300685120955458,0.6712786146952584,0.7858664461945772,-2.1883267130860697,0.2474347084430299,-0.0012239629607551142,Medium (10k-50k sqft),-0.3235825999420026,-0.3941572584496488,77,COOLING
89,-2.110168139196676e-06,2.110168139196676e-06,2.2838867421966317e-05,5164,-0.19682225153445493,0.8679809495287171,-0.8197886376614867,1.1734212345139812,-0.008112666598813222,0.08833951948781402,-0.45466562456600956,Very Large (>150k sqft),-0.7085759204891128,-0.3991131680706648,78,COOLING
386,-1.1077005189173206e-06,1.1077005189173206e-06,1.5887461338077304e-05,5164,-0.20439398794919858,0.9151405425790407,-0.5514885163465805,1.0532164563754471,-0.6843322712873998,0.10393076603221131,-0.41022857536285123,Large (50k-150k sqft),-0.2337870404067695,-0.4050846962769988,79,COOLING
248,-4.335694954875126e-06,4.335694954875126e-06,0.00013519944602538217,5164,-0.1800126288679741,1.0802437889770333,0.387816048703358,0.8539910978390769,-1.805087163727229,0.12213315900443934,-0.35834942446758283,Very Large (>150k sqft),-0.20768024186220094,-0.4223624616146341,80,COOLING
26,-3.6513158217142874e-06,3.6513158217142874e-06,0.00012338062794464398,5164,-0.18518181169165526,0.970158454280655,-0.2384808877971939,0.9703002097365696,-1.1507828766018062,0.09493891547245578,-0.4358565009179691,Large (50k-150k sqft),-0.206492127440495,-0.42975959064106617,81,COOLING
24,-1.4143181149457432e-06,1.4143181149457432e-06,1.4048707103925119e-05,5164,-0.20207807512539824,0.9314160798180022,-0.45889381115014316,1.062171986610411,-0.6339523678505785,0.15329915804466715,-0.2695223362118424,Very Large (>150k sqft),-0.8651897467815043,-0.44939947078676584,82,COOLING
354,-1.8363391881444178e-06,1.8363391881444178e-06,2.0909364784064808e-05,5164,-0.19889050850171305,0.8640837348955399,-0.841960651693836,1.1152695179287173,-0.3352488371421369,0.07209408828254263,-0.5009671838248863,Very Large (>150k sqft),-0.770206154417884,-0.48578505105412406,83,COOLING
70,-2.828494790234588e-06,2.828494790234588e-06,3.202768992449071e-05,5164,-0.19139665977336748,0.8546984375096668,-0.8953554387209254,1.0598723980273406,-0.646888849300576,0.09752567939366924,-0.4284838924920429,Very Large (>150k sqft),-0.5469033165857781,-0.5121759368979837,84,COOLING
252,9.150854281250668e-07,9.150854281250668e-07,7.202509967433856e-05,5164,-0.20584882865175855,0.7860901730856552,-1.2856812341221895,1.002807469746398,-0.9679112232967994,0.30742903535458294,0.1697675513666904,Large (50k-150k sqft),-0.23585394578093694,-0.5223860992414623,85,COOLING
46,-3.1372347833952093e-06,3.1372347833952093e-06,3.291730789526822e-05,5164,-0.18906471627553106,0.8805397975746918,-0.7483389020644282,0.5782926527551218,-3.3560462556617403,0.2919095260217755,0.1255349624029388,Large (50k-150k sqft),-0.21200860518109588,-0.8905674928446167,86,COOLING
