buildingnumber,n_samples,residual_std,residual_cv,residual_uncertainty,qrf_mean_interval,qrf_uncertainty,ngb_mean_std,ngb_uncertainty,rank_std,n_models,model_disagreement,combined_uncertainty,confidence_tier,buildingname,grossarea,utility
263,5164,5.550234632232731e-06,0.0952761157309137,0.03068919484637588,4.620933240550542e-05,0.07955611720249223,0.00026943942244589555,0.0005109512713709619,34.95711658589707,5,0.26705388432262783,0.10928859574202983,High,Service Building Annex (0263),58446,ELECTRICITY
153,5164,4.113440778820022e-06,2.317848913130982,0.04301476839557759,3.88173910360524e-06,0.23089016111009025,0.00027087809816601135,0.01841377064799193,17.020575783445164,5,0.1242510121548016,0.11066434003983511,High,Poultry Breeding House 3 (0153),10229,ELECTRICITY
338,5164,7.907946841861144e-06,0.10172509370135,0.034757425512437594,3.997629511421914e-05,0.049232472825521095,0.00026943942244589555,0.00037061844420708075,38.4252521136817,5,0.2946656585152984,0.11119063618133215,High,Independence Hall (0338),15891,ELECTRICITY
49,5164,4.535445992618464e-06,0.05007157879033728,0.028026227552035293,5.2747002240696976e-05,0.05663295512029875,0.00026943942244589555,0.0003111387492019265,38.648415232710384,5,0.2964423854054059,0.11154549347968735,High,Drinko Hall (0049),211467,ELECTRICITY
185,5164,6.8998899691674924e-06,0.14040282759660286,0.03309066766383537,5.124559320183856e-05,0.1066781504585663,0.00026943942244589555,0.0006147511642983701,32.88920795641026,5,0.25059010265347886,0.11186598138448062,High,Halloran House (0185),30286,ELECTRICITY
60,5164,7.2912126799921785e-06,0.1199543467732674,0.03339434674645807,4.420715838706367e-05,0.07238873944629036,0.00026943942244589555,0.00048765527655955654,37.40588189041932,5,0.28654987982154234,0.11415360112345665,High,Orton Hall (0060),41022,ELECTRICITY
983,5164,3.6163965455705032e-06,2.372521340851531,0.04291671927118659,4.364303276238686e-06,0.30453641956462524,0.00027085889140965883,0.021461804657924948,10.78424777163433,5,0.07460010333822997,0.11460842237267004,High,Turfgrass Foundation (0983),7573,ELECTRICITY
217,5164,1.231023482794527e-05,0.19784452993476617,0.03808687776774555,2.84757658495165e-05,0.04308159115822411,0.00026943942244589555,0.00047524925982638715,40.09613447702908,5,0.30796849116115366,0.11465829585719975,High,Recreation Field Support and Utility (0217),3827,ELECTRICITY
268,5164,8.699059601325963e-06,0.061340792435911236,0.03644317038268122,4.015407603740065e-05,0.024114710061576644,0.00026943942244589555,0.00018104297526204608,42.57698909035255,5,0.3277199676646366,0.11530477537587884,High,Taylor Tower (0268),143043,ELECTRICITY
337,5164,3.1537639661532657e-06,0.047585986867564545,0.024967343503283914,6.197939381907732e-05,0.09498433604625306,0.00026943942244589555,0.00044318984291520495,36.697411352846125,5,0.2809093480865767,0.11557556996495874,High,Dulles Hall (0337),41284,ELECTRICITY
251,5164,1.0299112270076097e-05,0.13400757318478201,0.03794712971596148,6.26439233130546e-05,0.08193200837422848,0.00026943942244589555,0.0003754428157445409,36.616935972306585,5,0.2802686383975449,0.11600404894997071,High,Schoenbaum Hall (0251),62748,ELECTRICITY
130,5164,0.0001546283198090885,0.2839439974196287,0.2546317776275396,0.00043345895563280505,0.07985226827582119,0.0003320037505739801,2.485036072174585e-05,11.077003204838391,5,0.07693089371552285,0.11943559602598229,High,Power House (0130),8977,ELECTRICITY
1104,5164,4.268250814334021e-06,0.0788267461462125,0.028122080273325193,3.79281370560852e-05,0.06947271769755234,0.00026943942244589555,0.0005534188193412214,40.92309861190865,5,0.31455241695494107,0.12025354141576916,High,Bowen House (1104),95448,ELECTRICITY
1108,5164,9.003531860679942e-06,0.08601517500683768,0.03685316588863609,4.018279797305754e-05,0.03506430548039534,0.00026943942244589555,0.0002626519926572819,44.268498958062715,5,0.3411870274544603,0.12221753217192635,High,Scott House (1108),169311,ELECTRICITY
50,5164,3.7256423253906593e-06,0.044878768139985425,0.027055576632683827,2.562615786035432e-05,0.02689137861083046,0.00026943942244589555,0.0003439464904927828,47.09883225728638,5,0.3637208999983863,0.12400737961560258,High,Thompson Library (0050),308820,ELECTRICITY
5,5164,2.805558610493009e-06,0.042843773565615084,0.02518253938041675,6.142834360932316e-05,0.0952984296582742,0.00026943942244589555,0.0004491390725964306,40.57955150072509,5,0.3118172455112218,0.1249919137429496,High,Eighteenth Avenue Library (0005),99181,ELECTRICITY
1102,5164,3.7259863223987193e-06,0.06468109200596382,0.027043902976193274,2.5280486721191147e-05,0.04103887301016722,0.00026943942244589555,0.0005172564994121425,46.4327470649756,5,0.358417821795178,0.12597582415886502,High,Houston House (1102),138006,ELECTRICITY
274,5164,5.58229965648958e-06,0.05720810686201784,0.02983455377967903,6.184699229677389e-05,0.06222889949028512,0.00026943942244589555,0.00028530860178390994,44.03067112820335,5,0.33929354656762645,0.12633845126703053,High,Hitchcock Hall (0274),118612,ELECTRICITY
174,5164,3.259967334005347e-06,0.050493402303368386,0.024691433626980407,7.837376731974355e-06,0.0065341627220931,0.00026943942244589555,0.0004562461649371553,50.889095099048475,5,0.393897310602633,0.12727860087414788,High,Animal House Kinnear Research Center (0174),6703,ELECTRICITY
30,5164,9.955712792341061e-06,0.1052666783135285,0.03667768045004517,5.004942354570335e-05,0.05085803425538856,0.00026943942244589555,0.00029592107147207814,44.797321348491366,5,0.34539727942286347,0.12738138468644056,High,Denney Hall (0030),103772,ELECTRICITY
80,5164,6.938922082266916e-06,0.030184863964611116,0.03192571216290403,1.9986776419926125e-05,0.002789991215430512,0.00026943942244589555,9.293398652754902e-05,50.556898639058154,5,0.39125250806611955,0.12766490397054386,High,Sisson Hall (0080),55501,ELECTRICITY
310,5164,1.9644831741125138e-05,0.10588113672192671,0.048451933693203345,3.339245823034994e-05,0.01290171793534069,0.00026953167323061377,0.00012690543242930712,48.12795445476568,5,0.37191431963432964,0.12935434129695947,High,Scott Hall (0310),59654,ELECTRICITY
373,5164,3.5222362978488144e-06,0.05557043017573756,0.026301073111855804,3.720310157658597e-05,0.057135598558715,0.00026943942244589555,0.00046564308573455326,46.373483802707774,5,0.35794599368968716,0.12962786614300184,High,"Kinnear Rd, 1100 (0373)",47376,ELECTRICITY
52,5164,1.3115629264170428e-05,0.17786104878321157,0.04345405144928961,6.258543995301002e-05,0.08558674459576704,0.00026943942244589555,0.00039336354302164006,41.51144420518274,5,0.3192365665617225,0.13026287608369866,High,Younkin Success Center (0052),68619,ELECTRICITY
40,5164,1.3889535422592556e-05,0.2532070259439065,0.04281759332707313,3.9924940754557465e-05,0.07244764173959208,0.00026943942244589555,0.000545652645443389,43.31627869519726,5,0.3336058672981496,0.13112079651928135,High,Fechko Alumnae Scholarship House (0040),6396,ELECTRICITY
184,5164,8.787961300032315e-06,0.12701792832129558,0.03590233831130328,5.32920780332779e-05,0.07705930799817926,0.00026943942244589555,0.0004224781136693625,44.017042154147525,5,0.3391850386529004,0.13185441180585633,High,Barrett House (0184),35922,ELECTRICITY
800,5164,1.4404547772562155e-07,,0.020723868424519867,1.2457607727370246e-08,0.04136470852840171,0.0002709335579463371,0.00030655440974505045,50.26877758609214,5,0.3889586145919698,0.1332919051985091,High,Buckeye Village Community Center (0800),27220,ELECTRICITY
1018,5164,5.354915166001601e-06,0.04576190214778126,0.028616765507030663,7.132115107724569e-05,0.05958545418514335,0.00026943942244589555,0.00022978361159542841,47.84140466165265,5,0.3696329358420857,0.13440574149276008,High,Fontana Laboratories (1018),124191,ELECTRICITY
852,5164,4.0999889906181975e-06,0.07002028792766084,0.027981604754977074,2.6229400994695943e-05,0.04202735144441784,0.00026943942244589555,0.0005080817507149415,49.76143084759521,5,0.38491934234654124,0.13445333425416722,High,Smith-Steeb Hall (0852),262198,ELECTRICITY
28,5164,6.878434827815549e-06,0.07632913729517353,0.03234188715118762,3.395416171060362e-05,0.034292511079224035,0.00026943942244589555,0.0003129920158661987,50.435106820547134,5,0.39028285501643345,0.13540749922247228,High,Faculty Club (0028),32811,ELECTRICITY
266,5164,3.481051419337138e-06,0.017476585954719615,0.0260323078167564,1.7139548845586556e-05,0.002692700906024719,0.00026943942244589555,0.0001148005589766504,54.568305819403996,5,0.42318957291586584,0.13545695953013936,High,Riffe Building (0266),130130,ELECTRICITY
271,5164,5.631109021771513e-06,0.06584633844936387,0.029982335146068843,2.4634758832386333e-05,0.024649291126681815,0.00026943942244589555,0.0003324459151414831,53.18176379173598,5,0.41215053333108,0.13885205021208635,High,Lincoln Tower (0271),321161,ELECTRICITY
339,5164,3.295115169629158e-06,0.051137272264705186,0.025794555925848374,5.82006593595402e-05,0.09151046541521707,0.00026943942244589555,0.0004572307445040329,46.770717334674266,5,0.3611085928726038,0.13901714560501552,High,University Hall (0339),77845,ELECTRICITY
340,5164,6.422506245365839e-06,0.04355421417138348,0.031132116192918995,4.820613290757582e-05,0.028871615193745457,0.00026943942244589555,0.00017223876199472235,53.10084745086466,5,0.41150631290926065,0.1400352683433895,High,Kottman Hall (0340),166094,ELECTRICITY
67,5164,9.725507703202324e-06,0.1339174710256874,0.037962970142542886,4.44115261898426e-05,0.059807128542753156,0.00026943942244589555,0.00040017113641610714,49.57822102496216,5,0.3834607060816389,0.14143891067340525,High,Pomerene Hall (0067),93504,ELECTRICITY
281,5164,8.440520994654633e-06,0.12193818254751744,0.03495165138231137,5.838195720449631e-05,0.08501166932448609,0.00026943942244589555,0.00042225409016632487,47.51526070642989,5,0.36703632069432995,0.1419126470676389,High,Meiling Hall (0281),76545,ELECTRICITY
1109,5164,2.0607727192825946e-05,0.20272283944487585,0.054020784508545125,6.530540927963831e-05,0.06316452028186861,0.00026943942244589555,0.0002719063835967783,47.679135898210234,5,0.368341023107188,0.14254045831272663,High,North Recreation Center (1109),29520,ELECTRICITY
63,5164,7.4324354444699885e-06,0.12681498711059133,0.03438483807208771,4.406384897258594e-05,0.07505616342769174,0.00026943942244589555,0.0005075666781669473,49.4651392396706,5,0.3825603984968401,0.14392374682932632,High,Cockins Hall (0063),59866,ELECTRICITY
55,5164,9.957041929883336e-06,0.1128328284920786,0.0389216237499692,5.556008516655572e-05,0.061771219505058754,0.00026943942244589555,0.0003206597688332367,50.340838292583086,5,0.389532330336309,0.14402709006747316,High,Mershon Auditorium (0055),120223,ELECTRICITY
880,5164,7.2734596628689875e-06,0.05479264694910574,0.03287115994419554,5.905185370169296e-05,0.0416905440466362,0.00026943942244589555,0.0001967577633412778,53.32916650389353,5,0.41332408908484874,0.14431072438487355,High,Morehouse Medical Plaza - Pavilion (0880),174609,ELECTRICITY
91,5164,1.4404547772562155e-07,,0.020723868424519867,1.2457607727370246e-08,0.04136470852840171,0.0002709335579463371,0.00030655440974505045,54.99590893875653,5,0.4265939614355918,0.14458250925159571,High,Nicklaus Museum (0091),25443,ELECTRICITY
252,5164,1.4535710877889424e-05,0.12591192478819144,0.04473607002886695,6.865273983582728e-05,0.057976040950306236,0.00026943942244589555,0.000233582543679417,50.4955443578936,5,0.39076403218514627,0.14517907828333246,High,Mason Hall (0252),68150,ELECTRICITY
38,5164,3.337019112678651e-06,0.05065333650136197,0.02603396036958952,2.6300162824504522e-05,0.03673048644303157,0.00026943942244589555,0.00044614438608554606,55.49774770204643,5,0.43058938159783133,0.146236545858897,High,Hamilton Hall (0038),284272,ELECTRICITY
1316,5164,9.465036301701285e-05,2.019340607926472,0.14411958215604964,8.958895207843649e-05,0.20108349336607326,0.000273036575030785,0.0006562071558604387,24.752777621915484,5,0.185811412394516,0.1493486027800671,High,Waterman - Pump House (1316),1116,ELECTRICITY
298,5164,1.4404547772562155e-07,,0.020723868424519867,1.2430485437112744e-08,0.04136470852840171,0.0002709335579463371,0.00030655440974505045,56.99605249488775,5,0.4425182273076636,0.14935978901321725,High,Agricultural Engineering Building (0298),111496,ELECTRICITY
46,5164,9.537541308381174e-06,0.12070789558887819,0.035508778149609586,6.270827520605065e-05,0.07960014177639571,0.00026943942244589555,0.00036384809793576806,51.251341445858756,5,0.3967813571602468,0.14964165325174622,High,Journalism Building (0046),84561,ELECTRICITY
293,5164,4.641332276262448e-06,0.05140192181710175,0.027921023903556275,5.812904743774713e-05,0.06331068429666745,0.00026943942244589555,0.00031227264376091474,54.24758059121162,5,0.42063609929645474,0.15044164893073433,High,Cunz Hall (0293),68100,ELECTRICITY
95,5164,3.146711115033336e-06,0.07810285179512817,0.026180332402058734,3.0241892795968845e-05,0.07492401797950493,0.00026943942244589555,0.0007606099991753327,53.25692443241535,5,0.412748929392015,0.15052387453297467,High,Baker Hall (0095),224834,ELECTRICITY
294,5164,4.835451349504155e-06,0.05390249757171258,0.0281930452777687,5.892614161547836e-05,0.06473471737696104,0.00026943942244589555,0.00031463851016646317,54.14055781020362,5,0.41978403084670984,0.15062399795810882,High,Wilce Student Health Center (0294),65255,ELECTRICITY
384,5164,1.838456493760126e-05,0.20655413255675992,0.055188508122122615,4.7371905846619934e-05,0.05118792412968157,0.00026943942244589555,0.00031750345610306326,52.2034481619749,5,0.40436161330713305,0.15070964297961256,High,Waterman - Rothenbuhler Honey Bee Lab (0384),6360,ELECTRICITY
309,5164,6.308093836987821e-06,0.0654645538573959,0.030789124270620884,4.646185642662524e-05,0.045747219461611414,0.00026943942244589555,0.00028954031517498753,55.85069381842987,5,0.43339938379921145,0.15073678833362883,High,Pressey Hall (0309),77720,ELECTRICITY
155,5164,6.6335557766152974e-06,0.1640676482079775,0.031783925283131495,2.1152295615958006e-05,0.0502017841239037,0.00026943942244589555,0.0007577565613775269,56.20053380529406,5,0.4361846563594886,0.1530546840079686,Medium,Reactor Annex (0155),6237,ELECTRICITY
76,5164,3.764126524996077e-06,0.09721880279845736,0.027125130502407058,2.8352756150134527e-05,0.07293164101224732,0.00026943942244589555,0.000793463082931276,54.41782796106438,5,0.4219915341967377,0.15308692912524496,Medium,St John Arena (0076),229280,ELECTRICITY
127,5164,6.733912353797657e-06,0.050621836359934155,0.03056164503434572,6.948551139128727e-05,0.050114210408654256,0.00026943942244589555,0.00019624299817761853,56.71595895336691,5,0.4402882453593402,0.153812956169996,Medium,Smith Electrical Substation (0127),23886,ELECTRICITY
350,5164,3.97839414661709e-06,0.034202005199735874,0.0271453092924341,5.5817519024455594e-05,0.04549558105231898,0.00026943942244589555,0.00023145234470522985,57.93099343184095,5,0.44996181704855415,0.15454075101708203,Medium,Library Book Depository (0350),68253,ELECTRICITY
147,5164,1.194794945780099e-05,0.028404285000088795,0.04099082204264004,3.363941005366348e-05,0.0020322222058203553,0.0002847976231981163,3.3009508811097586e-05,60.77664024935896,5,0.472617609109711,0.15459553632348208,Medium,Newman and Wolfrom Laboratory of Chemistry (0147),62058,ELECTRICITY
354,5164,6.735399883413162e-06,0.02766246406046556,0.031258183775536894,1.6655129925242124e-05,0.0007747877797900851,0.00026943942244589555,8.500639243960165e-05,62.31211760163508,5,0.4848424064365013,0.15503662496742493,Medium,Rhodes Hall (0354),508398,ELECTRICITY
902,5164,6.54234084630977e-06,0.2934440151209271,0.03319982948467852,1.80144594023499e-05,0.0811612020888978,0.0002695974398130504,0.0014148643808948283,53.62182391526793,5,0.4156540990553193,0.15515870874135804,Medium,"Eleventh Ave, 53 W (0902)",5321,ELECTRICITY
113,5164,1.3045787509945033e-05,0.05698851561327713,0.0424650945954538,3.2695645556224286e-05,0.008863728504406667,0.00026972003169313064,9.367816539620616e-05,60.1232068339672,5,0.46741525880615525,0.15519408987139383,Medium,Davis Heart and Lung Research Institute (0113),139528,ELECTRICITY
87,5164,4.251919203414037e-06,0.06397845906788617,0.027765441579035346,3.644753192455942e-05,0.052947822684794865,0.00026943942244589555,0.0004418306171546848,57.83165223301164,5,0.449170905987516,0.15638413453373734,Medium,Townshend Hall (0087),64406,ELECTRICITY
1107,5164,4.314582446389962e-06,0.08886171671838167,0.028399831404983006,1.738386466401375e-05,0.032254291589542336,0.00026943942244589555,0.0006228110612021504,59.91827767885189,5,0.46578370274059594,0.1564120548002396,Medium,Blackburn House (1107),136721,ELECTRICITY
9,5164,7.442341525142178e-06,0.0748542528281327,0.03261699339856508,4.929826044478691e-05,0.047232079445256606,0.00026943942244589555,0.0002791037584584803,58.00689614175197,5,0.4505661211392924,0.1568048197864402,Medium,ElectroScience Laboratory (0009),30898,ELECTRICITY
297,5164,2.1406591971606498e-05,0.09975193475617102,0.056549878368858345,5.808357755884172e-05,0.022758091711442833,0.00027073084783039417,0.00010376680052583653,57.7382022581237,5,0.44842689826802395,0.1571981209390043,Medium,Howlett Greenhouses (0297),41678,ELECTRICITY
136,5164,1.0167318437100796e-05,0.04195847845633887,0.03605812233887053,3.580319598952683e-05,0.009399205521441712,0.00027138915109841733,8.662532622404584e-05,61.734917186305516,5,0.4802469898490255,0.15725432883566284,Medium,Veterinary Medicine Academic (0136),113459,ELECTRICITY
303,5164,1.1332163024954855e-05,0.1551988115977396,0.039761405638614467,5.680925414721504e-05,0.07790307048625435,0.00026943942244589555,0.0003977481037959188,54.449058761378055,5,0.4222401801332096,0.1581359055686802,Medium,McCampbell Hall (0303),133041,ELECTRICITY
299,5164,1.98941672736169e-05,0.0779026213216652,0.055137387246577255,4.3645543894723794e-05,0.011916106399402061,0.0002708625845766103,7.944555596822065e-05,59.65735495309862,5,0.4637063504204467,0.15864406473335296,Medium,Veterinary Medical Center (0299),278249,ELECTRICITY
100,5164,7.022335811362097e-06,0.07169505032481235,0.03322481917409179,3.4550044824655766e-05,0.031679203569124126,0.00026943942244589555,0.0002840511521273333,60.38377265457997,5,0.4694897696040893,0.15877678519855445,Medium,Mack Hall (0100),83336,ELECTRICITY
1,5164,6.026645711155395e-06,0.1380912838060367,0.031243313025997053,4.666478856660533e-05,0.10955596782326034,0.00026947136772443155,0.0006984981425875525,52.809090126606044,5,0.4091834690376912,0.1596218012963097,Medium,Bricker Hall (0001),74140,ELECTRICITY
29,5164,0.00036153708342734174,0.6790427591823237,0.44217432594942135,0.0004144317573632377,0.07794253536578855,0.00041892451527990467,4.629745615391912e-05,4.764451699828638,5,0.02667312687234765,0.16014681430640093,Medium,Women's Field House (0029),5417,ELECTRICITY
977,5164,8.722712584608931e-06,0.07844635205520883,0.03632061804772334,5.533065228242874e-05,0.04742457716643542,0.00026943942244589555,0.0002443817995845264,59.47856756849479,5,0.4622829236677637,0.16147386407619266,Medium,ElectroScience Laboratory Complex (0977),40704,ELECTRICITY
306,5164,1.21432749606055e-05,0.06393494782864384,0.04167645101192425,2.9776890955943507e-05,0.01038003911820298,0.00026943942244589555,0.00012277726679342686,63.041256332658854,5,0.490647489264109,0.16231060845237977,Medium,Atwell Hall (0306),102455,ELECTRICITY
850,5164,6.149162254163409e-06,0.0603225248568368,0.031139075731202594,3.052147513522657e-05,0.025882898722565058,0.00026943942244589555,0.0002710143955173648,62.88242997849241,5,0.48938298348226883,0.16266799460401032,Medium,Residence on Tenth (0850),189625,ELECTRICITY
193,5164,1.7181098239461014e-05,0.18821438321102582,0.05088169563382704,5.212658697896521e-05,0.0554051059331921,0.00026943942244589555,0.0003083558641758606,57.43256915722994,5,0.44599358154782215,0.16296011301741917,Medium,"Eleventh Ave, 33 W (0193)",26562,ELECTRICITY
881,5164,5.130234196252083e-06,0.061882130875424796,0.028948895605058526,3.5108966939621535e-05,0.03936912961567357,0.00026943942244589555,0.0003444790744248645,61.87325755122321,5,0.4813483951681766,0.16298314149705267,Medium,Morehouse Medical Plaza - Tower (0881),135122,ELECTRICITY
964,5164,9.553911091882353e-06,0.3196154599643126,0.037525838011304095,2.1704022498454706e-05,0.07225743124781794,0.0002694481170962924,0.0010422384921958613,57.67321735433181,5,0.4479095169618268,0.16385130007772317,Medium,"Eleventh Ave, 45 W (0964)",4525,ELECTRICITY
89,5164,2.2585920126561622e-06,0.03297402563344624,0.02348934199983583,1.461612160428823e-05,0.016532853984105814,0.00026943942244589555,0.0004272317891826125,65.366658167601,5,0.5091613189167407,0.1639924965393768,Medium,Doan Hall (0089),684497,ELECTRICITY
359,5164,8.166124163227398e-07,0.10856745303625004,0.022314596285201233,6.25049577327335e-07,0.002372123222617492,0.0002709335579463371,0.004311435125874277,66.95147496508199,5,0.5217789352694525,0.16446780554093166,Medium,Parking Garage - Ninth Ave W (0359),371919,ELECTRICITY
1054,5164,4.410901555042162e-06,0.05126139047317361,0.027971883183598743,3.8431292878842366e-05,0.04188389180732731,0.00026943942244589555,0.0003301042342488835,62.44037155558894,5,0.48586350817474655,0.16467110599447277,Medium,Stanton Veterinary Clinic (1054),33621,ELECTRICITY
65,5164,2.7972764716633223e-06,0.051507038679667355,0.02486077281205128,2.7820137079257574e-05,0.04901713546137507,0.00026943942244589555,0.0005516288054809688,62.14338259219561,5,0.48349901228661435,0.16484496371576562,Medium,Smith Laboratory (0065),218468,ELECTRICITY
1025,5164,4.264788364803416e-06,0.08916266275229276,0.028292405313489248,4.066961054475386e-05,0.08575481107924399,0.00026943942244589555,0.0006329559113999933,57.86363279297282,5,0.44942552118150975,0.16484902410502073,Medium,"Theatre, Film and Media Arts Building (1025)",123378,ELECTRICITY
381,5164,8.24440984566422e-06,0.11519140830740704,0.03522051415630807,5.110646291767907e-05,0.0709508568340205,0.00026943942244589555,0.000406771027163308,58.59351499952874,5,0.45523652323526853,0.16493584108005263,Medium,Stores and Receiving (0381),124887,ELECTRICITY
176,5164,3.4863603655794246e-06,0.041881555456827216,0.026536915865139326,2.997632766319528e-05,0.032479548865987425,0.00026943942244589555,0.00034287207871296603,63.97265040624782,5,0.49806284043429755,0.1655512449181349,Medium,Starling Loving Hall (0176),70620,ELECTRICITY
360,5164,1.2221787122344717e-05,0.07652018573664433,0.04378419975997016,5.001004124596981e-05,0.027371852727188475,0.00026943942244589555,0.00015526071540593154,62.621881159862966,5,0.4873086080466702,0.16619409463110013,Medium,Blankenship Hall (0360),58495,ELECTRICITY
90,5164,6.33597305389628e-06,0.11913124931541355,0.030869705810149285,4.468691288684978e-05,0.0846627028346926,0.00026943942244589555,0.0005643192712712078,58.243454567873975,5,0.4524494955902403,0.16624608401948074,Medium,Ramseyer Hall (0090),87452,ELECTRICITY
64,5164,1.0719091897679933e-05,0.040397404114060086,0.03761626131188312,2.3455846966920594e-05,0.0029481090389855713,0.0002695540455967156,7.402471314179862e-05,66.2925335162264,5,0.5165327324188926,0.1669928290859504,Medium,Parker Food Science and Technology (0064),78629,ELECTRICITY
66,5164,4.04363783879028e-06,0.08142153019433587,0.02802710793942874,4.787849978397132e-05,0.09812364230273887,0.00026943942244589555,0.0006078087851621794,57.803114102961615,5,0.4489436979108681,0.16771332364854813,Medium,Plumb Hall (0066),45947,ELECTRICITY
102,5164,9.382029893731746e-06,0.13326920673669426,0.03643177753941659,3.7777696288318473e-05,0.05166501417981036,0.00026943942244589555,0.0004143598899147376,62.14257799608897,5,0.4834926064452524,0.16895572272384052,Medium,Oxley Hall (0102),33481,ELECTRICITY
170,5164,2.3829074436104394e-06,0.09083874955833741,0.024614984839145274,3.680606539754333e-06,0.008590093635634522,0.00026943942244589555,0.0011944280856833174,68.6680420574229,5,0.5354454896934554,0.17034482998154135,Medium,Parking Garage - SafeAuto Hospitals (0170),367640,ELECTRICITY
1105,5164,4.4361021490077764e-06,0.08480130432669833,0.028422147483615115,1.692118997339415e-05,0.02849757579464523,0.00026943942244589555,0.0005745548514033027,66.3076164554269,5,0.516652816166494,0.17073306627140458,Medium,Busch House (1105),117017,ELECTRICITY
84,5164,1.0364520952235781e-05,0.11287785351733462,0.038153213920032056,4.000421072735363e-05,0.0406934715541483,0.00026943942244589555,0.0003062702835772074,64.34127757513056,5,0.5009976882990739,0.17196457909680546,Medium,Stillman Hall (0084),68544,ELECTRICITY
1043,5164,1.2220944851798474e-05,0.06910847777921224,0.0418529008035797,2.2724271526547992e-05,0.0073070921844179595,0.00026943942244589555,0.00013549356648813877,67.49666658435808,5,0.5261195118595502,0.1722388208800167,Medium,James Outpatient Care (1043),396764,ELECTRICITY
995,5164,2.2647528162303618e-05,0.07444012717101632,0.05623992404838617,4.923740368717444e-05,0.01093017208959681,0.0002740846451402138,6.010485228647672e-05,65.41635881031594,5,0.5095570136388418,0.17248064005641056,Medium,Evans Hall (0995),27573,ELECTRICITY
277,5164,7.480180781231666e-06,0.03597816839672074,0.03349973722946254,2.117699176144808e-05,0.004410870704467558,0.00026943942244589555,0.00010792851044993795,69.23655104061727,5,0.5399717089097197,0.17316034079443907,Medium,Graves Hall (0277),219994,ELECTRICITY
307,5164,4.678119825687168e-06,0.049097654256661745,0.028067457715020908,5.8951374283912937e-05,0.06058648488813015,0.00026943942244589555,0.00029336631447354,64.06481093392847,5,0.49879658214058575,0.17324983812588557,Medium,Bevis Hall (0307),81611,ELECTRICITY
287,5164,1.1299824325536455e-06,0.14040891370203124,0.023139533722250184,8.255085326390585e-07,0.004488978374384508,0.0002709335579463371,0.004026392923462041,70.40383512281132,5,0.5492651128837072,0.17344759751390268,Medium,Parking Garage - Neil Ave (0287),325700,ELECTRICITY
146,5164,3.826490314031986e-06,0.05034401729313882,0.0272541654535539,5.978361234998206e-05,0.07883003091132525,0.00026943942244589555,0.0003801768964837712,62.348215692191225,5,0.48512980360343366,0.17347972497940017,Medium,Bolz Hall (0146),82179,ELECTRICITY
358,5164,8.886214198344342e-06,0.0916856465459989,0.0368631988284894,4.362690667857667e-05,0.042264406400959825,0.00026943942244589555,0.00028757919432385594,65.02537966056023,5,0.5064442091043566,0.17360146085924236,Medium,Sherman Studio Art Center (0358),25545,ELECTRICITY
1101,5164,4.64008428656409e-06,0.06949342330974591,0.028790828010991,3.1871068353007547e-05,0.04522011876377768,0.00026943942244589555,0.0004395408818628449,65.72062081264906,5,0.5119794142735707,0.17360203350859238,Medium,Torres House (1101),127073,ELECTRICITY
82,5164,1.1869222048730866e-05,0.10043521103069468,0.03754477212755132,2.692272795220127e-05,0.01810113293294835,0.00026943942244589555,0.00022704524078091676,67.67569726275453,5,0.5275448756107185,0.17408623434083517,Medium,Ohio Stadium (0082),854223,ELECTRICITY
56,5164,1.6042363189625062e-05,0.18920797729593888,0.04872356885640765,4.4537694807010955e-05,0.050433311925124985,0.00026943942244589555,0.00033573872069153724,62.956334073705406,5,0.4899713754792328,0.17426717209007714,Medium,Converse Hall (0056),59254,ELECTRICITY
290,5164,3.3778027445734515e-05,0.16146676467344284,0.08068527583470635,6.718479140555644e-05,0.028246545403152214,0.0002705545645399356,0.00010760937543468153,61.44102863722254,5,0.4779071781000093,0.17465551393751796,Medium,Printing Facility (0290),42613,ELECTRICITY
352,5164,9.680127214708025e-07,0.11127340604029788,0.022740705787748238,7.959170679268894e-07,0.003284186791993924,0.0002709335579463371,0.0037211379212207336,71.12664760833313,5,0.5550198289188732,0.17470737779816806,Medium,Parking Garage - Eleventh Ave (0352),221080,ELECTRICITY
103,5164,1.4404816619456862e-07,0.0019076911002345678,0.020014037000234054,4.572595806598357e-05,0.059158715759716804,0.00026943942244589555,0.00038300530633330736,66.16418971014457,5,0.5155109153174073,0.17550461543117163,Medium,Paterson Hall (0103),64484,ELECTRICITY
847,5164,7.5216922376250705e-06,0.161558381824351,0.0329812204936269,5.1910859748540206e-05,0.11452755726073781,0.00026943942244589555,0.0006516221431185793,58.942344710742546,5,0.4580137524238529,0.1760281245118962,Medium,William Hall Complex - Scholars House West (0847),19381,ELECTRICITY
131,5164,1.3437567062869572e-05,0.05795211095635268,0.04128335756138697,3.113620220623861e-05,0.007934982066983324,0.0002695229356584104,9.175818018395537e-05,69.21921698488073,5,0.5398337027594392,0.1763326273400213,Medium,Aronoff Laboratory (0131),108644,ELECTRICITY
178,5164,2.5386941541691323e-06,15.39146722551838,0.14692698923881786,3.721965491973374e-07,0.23860050492653784,0.0002709785344322732,0.19882734348296624,19.447364860052378,5,0.14357204256427963,0.17662393729500864,Medium,Waterman - South Storage 2 (0178),2753,ELECTRICITY
