buildingnumber,n_samples,residual_std,residual_cv,residual_uncertainty,combined_uncertainty,confidence_tier,buildingname,grossarea,utility
902,5164,0.00010825455825114446,7.940681913013031,0.15247441699428238,0.07623720849714119,Low,"Eleventh Ave, 53 W (0902)",5321,GAS
1101,5164,6.374567546494946e-05,0.7031240054792842,0.15336993988439412,0.07668496994219706,Low,Torres House (1101),127073,GAS
54,5164,5.397493091751248e-08,716.0767766804677,0.1536836758905471,0.07684183794527355,Low,Mendenhall Laboratory (0054),123671,GAS
1108,5164,7.463872936172045e-05,0.39123043828644904,0.16791304423650505,0.08395652211825252,Low,Scott House (1108),169311,GAS
964,5136,0.00012149732398465676,6.422874304772316,0.16843678628157469,0.08421839314078734,Low,"Eleventh Ave, 45 W (0964)",4525,GAS
1037,5164,8.64885619865826e-05,0.9808098970336305,0.1686267672006368,0.0843133836003184,Low,Ty Tucker Tennis Center (1037),69848,GAS
268,5164,0.00011612909373064464,2.4368913665357534,0.1788964956785595,0.08944824783927975,Low,Taylor Tower (0268),143043,GAS
306,5164,7.703158348613609e-05,0.6878517705971775,0.18480081151237127,0.09240040575618563,Low,Atwell Hall (0306),102455,GAS
154,5164,0.00013343129216658982,5.945007082887317,0.18733437109575388,0.09366718554787694,Low,Poultry Brooding House 2 (0154),5661,GAS
267,5164,0.0001147055830449825,1.8281843676109581,0.18918877574371032,0.09459438787185516,Low,Jones Tower (0267),155353,GAS
304,5164,0.0001288772416918637,2.5540261789161924,0.192696448526135,0.0963482242630675,Low,Athletic Maintenance (0304),10120,GAS
217,5092,0.00013138049305351168,6.2912864971131235,0.19631520902756094,0.09815760451378047,Low,Recreation Field Support and Utility (0217),3827,GAS
965,5124,0.0001348783841098885,6.266112184672388,0.2016155387199313,0.10080776935996565,Low,German House (0965),4501,GAS
232,5164,8.34969168334643e-05,1.0255176099417798,0.20241757025911633,0.10120878512955817,Low,"Kenny Rd, 1900 (0232)",31371,GAS
1103,5164,9.736961477104146e-05,0.7199166271464155,0.20502860326705266,0.10251430163352633,Low,Raney House (1103),134247,GAS
800,5164,8.759540806541436e-05,0.6130972768329235,0.2104700765812876,0.1052350382906438,Low,Buckeye Village Community Center (0800),27220,GAS
869,5164,0.00014529830259852133,6.009853309398461,0.21276990626299924,0.10638495313149962,Low,Pomerene Alumnae Scholarship House (0869),5904,GAS
48,5164,0.00014008650042652678,2.6270973109146216,0.21289897260622556,0.10644948630311278,Low,Pennsylvania Place (0048),11291,GAS
987,5164,0.00014559586186264908,3.0238060247264977,0.21621089750576566,0.10810544875288283,Low,Campus Shop (0987),10291,GAS
1320,5164,0.00011304644298399831,1.12990840050606,0.2176397603679327,0.10881988018396635,Low,Waterman - CEARC (1320),48357,GAS
864,5164,0.00014893887078290516,5.619857341803536,0.21855888731273712,0.10927944365636856,Low,Hanley Alumnae Scholarship House (0864),5519,GAS
277,5164,5.4336745614134436e-08,1071.7523271358186,0.22006576318064455,0.11003288159032228,Low,Graves Hall (0277),219994,GAS
384,5164,0.00016768136154361155,3.8388419419104287,0.2531234095683797,0.12656170478418985,Low,Waterman - Rothenbuhler Honey Bee Lab (0384),6360,GAS
29,5164,0.00019992593114971432,3.7582772628341248,0.2632730565834443,0.13163652829172215,Low,Women's Field House (0029),5417,GAS
60,3680,0.00017885362641286304,4.222780855349099,0.27572992098268684,0.13786496049134342,Low,Orton Hall (0060),41022,GAS
358,5164,0.00014799184224937467,0.30334461861490974,0.2888531809890424,0.1444265904945212,Low,Sherman Studio Art Center (0358),25545,GAS
362,5164,0.00019446441637421642,0.9048186167289061,0.32856571067295964,0.16428285533647982,Low,Bulk Chemical Warehouse (0362),16525,GAS
882,4000,0.00016782270988967645,0.14427362815728206,0.34815083145285963,0.17407541572642982,Low,Morehouse Medical Plaza - Concourse (0882),41461,GAS
394,5164,0.00015864171225853687,0.5167039934935397,0.35986368204553115,0.17993184102276558,Low,Biotechnology Support Facility (0394),24429,GAS
130,5164,0.0002343644669005924,1.6671295289549133,0.4051735199118265,0.20258675995591324,Low,Power House (0130),8977,GAS
310,5164,0.0003304994978468584,1.9266932914980386,0.48901871512773565,0.24450935756386782,Low,Scott Hall (0310),59654,GAS
222,5164,0.0002587776768711648,1.1903410521240798,0.5530833650165546,0.2765416825082773,Low,Heffner Wetland Research and Education (0222),9167,GAS
1106,5128,0.0002951989063401019,0.6634937146398139,0.6010324047856691,0.30051620239283455,Low,Curl Hall (1106),27916,GAS
307,5164,0.0003005344380789911,0.8111992409793004,0.6838580795626119,0.34192903978130595,Low,Bevis Hall (0307),81611,GAS
