building,n_samples,rmse,mae,r2,mean_residual,std_residual
302,5164,4.8353877961510375e-06,2.277511298609243e-06,-0.21106778966020512,-2.0395129802019697e-06,4.384641929327636e-06
64,5164,4.1071983387983454e-06,2.3684155965991825e-06,-0.3053206504755308,-1.9342905049180026e-06,3.6235536517020006e-06
24,5164,3.3060638051438854e-06,2.697239673931112e-06,-0.4688401097646233,-1.797519486817217e-06,2.774972569579923e-06
112,5164,2.689941658988788e-06,2.3376793359768892e-06,-1.037753376539725,-1.8755692723560535e-06,1.9284050825379947e-06
882,4000,0.00022056973607178615,0.0001685122979951405,-1.420614060473492,0.0001431558159194085,0.00016782270988967648
150,5164,2.6500497046848748e-06,2.146208016620331e-06,-1.4445889650099786,-2.022555553439664e-06,1.7124836827623561e-06
88,5164,2.535190283560027e-06,2.2494855648707426e-06,-1.4645194591331272,-1.9261517716702613e-06,1.6485312844438721e-06
136,5164,2.763512117202002e-06,2.2297421676584302e-06,-1.5561597635994713,-2.1048799656648006e-06,1.7908379607758323e-06
372,5164,2.3710645898807934e-06,2.148113735078963e-06,-2.68513254585398,-2.0133275838901766e-06,1.2525027415932786e-06
298,5164,2.3312079968410355e-06,2.106626779306645e-06,-3.504302099355013,-2.0486701182508596e-06,1.1125291698475852e-06
340,5164,2.2593371316799653e-06,2.1016522030224448e-06,-4.896406059564019,-2.0530494032911555e-06,9.432734087689699e-07
977,5164,2.2351791701748727e-06,2.093405411649398e-06,-5.192136430501791,-2.046595549667834e-06,8.986817984522816e-07
53,5164,2.211874105216737e-06,2.098907931107354e-06,-6.849744211380997,-2.0581551497584052e-06,8.102540152466629e-07
375,5164,2.186609680815081e-06,2.1448334964929483e-06,-9.407266125153736,-2.0426043430697433e-06,7.804789262225786e-07
84,5164,2.1017589905886447e-06,2.0873669479182174e-06,-24.279671201123094,-2.0570685328987676e-06,4.311564726524642e-07
54,5164,2.0736715541298007e-06,2.072969123116387e-06,-1136442.5319875185,-2.072969123116387e-06,5.3974930917512424e-08
277,5164,2.073093323714641e-06,2.072381243557635e-06,-1296132.151166423,-2.072381243557635e-06,5.433674561413441e-08
17,5164,2.070917532328043e-06,2.070917530242287e-06,-496442795.9122368,-2.070917530242287e-06,9.295446427901022e-11
